Path,0,0.00396825,0.00793651,0.0119048,0.015873,0.0198413,0.0238095,0.0277778,0.031746,0.0357143,0.0396825,0.0436508,0.047619,0.0515873,0.0555556,0.0595238,0.0634921,0.0674603,0.0714286,0.0753968,0.0793651,0.0833333,0.0873016,0.0912698,0.0952381,0.0992063,0.103175,0.107143,0.111111,0.115079,0.119048,0.123016,0.126984,0.130952,0.134921,0.138889,0.142857,0.146825,0.150794,0.154762,0.15873,0.162698,0.166667,0.170635,0.174603,0.178571,0.18254,0.186508,0.190476,0.194444,0.198413,0.202381,0.206349,0.210317,0.214286,0.218254,0.222222,0.22619,0.230159,0.234127,0.238095,0.242063,0.246032,0.25,0.253968,0.257937,0.261905,0.265873,0.269841,0.27381,0.277778,0.281746,0.285714,0.289683,0.293651,0.297619,0.301587,0.305556,0.309524,0.313492,0.31746,0.321429,0.325397,0.329365,0.333333,0.337302,0.34127,0.345238,0.349206,0.353175,0.357143,0.361111,0.365079,0.369048,0.373016,0.376984,0.380952,0.384921,0.388889,0.392857,0.396825,0.400794,0.404762,0.40873,0.412698,0.416667,0.420635,0.424603,0.428571,0.43254,0.436508,0.440476,0.444444,0.448413,0.452381,0.456349,0.460317,0.464286,0.468254,0.472222,0.47619,0.480159,0.484127,0.488095,0.492063,0.496032,0.5,0.503968,0.507937,0.511905,0.515873,0.519841,0.52381,0.527778,0.531746,0.535714,0.539683,0.543651,0.547619,0.551587,0.555556,0.559524,0.563492,0.56746,0.571429,0.575397,0.579365,0.583333,0.587302,0.59127,0.595238,0.599206,0.603175,0.607143,0.611111,0.615079,0.619048,0.623016,0.626984,0.630952,0.634921,0.638889,0.642857,0.646825,0.650794,0.654762,0.65873,0.662698,0.666667,0.670635,0.674603,0.678571,0.68254,0.686508,0.690476,0.694444,0.698413,0.702381,0.706349,0.710317,0.714286,0.718254,0.722222,0.72619,0.730159,0.734127,0.738095,0.742063,0.746032,0.75,0.753968,0.757937,0.761905,0.765873,0.769841,0.77381,0.777778,0.781746,0.785714,0.789683,0.793651,0.797619,0.801587,0.805556,0.809524,0.813492,0.81746,0.821429,0.825397,0.829365,0.833333,0.837302,0.84127,0.845238,0.849206,0.853175,0.857143,0.861111,0.865079,0.869048,0.873016,0.876984,0.880952,0.884921,0.888889,0.892857,0.896825,0.900794,0.904762,0.90873,0.912698,0.916667,0.920635,0.924603,0.928571,0.93254,0.936508,0.940476,0.944444,0.948413,0.952381,0.956349,0.960317,0.964286,0.968254,0.972222,0.97619,0.980159,0.984127,0.988095,0.992063,0.996032,1
1,100,99.5377,99.0639,99.7668,98.1103,98.2768,100.315,103.216,103.036,103.834,105.577,104.409,105.087,106.361,104.376,107.1,111.049,110.592,110.167,109.952,109.542,108.951,109.05,108.853,107.751,106.459,107.243,107.724,105.967,106.484,106.989,106.549,105.512,105.342,105.748,106.513,105.888,106.315,106.247,106.692,106.928,107.577,108.257,106.7,108.65,110.383,111.589,112.271,113.405,112.186,114.338,112.183,111.656,115.183,115.913,115.335,114.663,114.849,114.519,115.74,115.608,117.905,116.412,117.649,116.341,115.969,116.916,117.75,117.848,118.584,119.438,119.956,119.548,119.396,118.673,120.722,121.244,121.311,120.944,122.295,122.641,123.062,124.345,124.61,124.612,124.807,125.111,126.474,128.164,127.621,128.649,130.82,128.727,129.059,130.425,131.039,133.157,134.503,135.327,137.63,140.504,139.832,142.061,139.604,140.358,138.479,139.287,137.782,136.87,137.23,138.083,137.877,137.363,138.354,136.224,138.181,137.936,137.088,137.706,138.113,136.163,139.104,138.42,136.992,137.574,140.029,137.363,135.03,136.805,136.784,137.513,136.499,138.048,138.437,136.13,134.164,130.774,133.31,131.786,132.885,134.416,134.812,136.016,134.3,135.268,138.627,139.629,139.786,141.551,143.229,144.804,144.033,146.097,148.873,151.317,151.363,151.206,151.89,151.411,151.775,153.317,149.13,152.064,153.88,150.621,149.742,149.346,149.387,151.998,153.024,149.621,147.843,148.751,148.711,144.018,143.206,144.365,141.517,139.624,139.667,142.522,144.368,146.579,144.724,145.08,145.544,146.941,142.001,141.012,142.6,145.069,143.372,143.869,141.82,144.018,144.378,144.46,144.69,144.159,146.495,146.151,146.057,145.242,145.644,143.868,146.29,148.699,151.345,150.587,151.605,152.941,154.204,157.703,157.822,160.535,157.271,157.853,155.469,157.622,157.169,155.876,151.416,150.734,151.467,149.136,147.858,153.224,152.987,151.698,150.201,151.45,153.615,150.746,153.927,153.953,153.863,157.55,159.455,156.718,157.943,155.922,157.176,156.997,156.462,155.371,158.577,158.338,158,162.219,162.938,159.559,155.707,158.17
2,100,101.112,102.009,102.377,102.417,102.906,103.459,104.469,102.507,101.465,101.652,101.787,103.745,104.417,104.734,103.641,103.288,101.979,102.74,102.771,103.599,102.965,102.922,102.207,99.937,99.1182,99.7401,99.2378,100.442,98.8064,99.1305,99.6174,98.0876,97.4963,98.0913,98.8509,99.4868,98.4434,98.9396,98.8783,98.7657,102.605,103.437,104.026,104.719,106.381,107.25,107.374,107.145,109.228,110.248,109.562,109.476,110.04,110.26,108.642,106.836,106.813,105.808,105.737,106.321,107.844,107.016,108.599,106.598,105.829,102.771,103.388,101.363,101.246,102.125,104.083,101.987,101.937,101.222,102.035,102.229,100.334,101.891,101.085,101.752,100.703,101.158,100.532,100.832,99.9989,101.871,100.808,99.8826,100.03,99.943,99.2019,97.9146,98.1736,98.2769,100.118,99.0292,98.8571,98.5811,97.3573,97.9032,95.3396,94.8608,95.6915,95.5634,94.3573,96.2384,95.9365,96.5055,95.9038,95.8701,95.8507,96.0642,95.9755,97.7133,97.9638,98.4455,98.6693,97.1042,97.3216,96.7717,96.2954,96.5846,97.3271,95.312,93.6123,95.4175,95.8609,97.6739,98.7462,98.8083,100.02,97.3692,96.1816,95.0303,94.5924,95.204,95.2185,92.6427,93.7917,92.3639,92.1561,93.3004,92.5829,91.7537,89.8077,89.5405,89.4855,89.3671,88.6548,87.5852,89.3631,89.474,90.4686,90.697,90.1569,89.2254,88.6817,87.4722,86.838,86.6306,86.3582,86.3147,86.4294,87.1982,85.9425,87.0151,87.1801,88.0656,90.2335,90.1354,89.3964,87.83,89.8858,89.8087,87.2075,87.211,87.6222,85.7371,85.4568,86.7645,87.4724,88.5902,90.1255,88.9157,89.787,89.2965,88.0306,89.5073,91.0291,91.4357,90.6747,94.3772,93.4176,91.6652,91.9187,91.1284,92.8456,91.9125,94.3834,93.7559,93.2737,93.4485,94.1874,93.0731,94.4073,93.3416,92.6752,91.2905,91.5551,90.0815,90.1942,88.7207,89.2962,87.245,85.041,83.9983,84.4668,84.5272,84.9436,86.5252,84.7203,83.9895,84.7951,85.2903,86.2648,87.0084,88.5378,87.6239,87.6322,85.5207,84.9186,86.2111,87.3426,88.2976,89.431,88.6723,88.6911,89.13,88.6299,86.6648,85.187,84.2598,84.1386,83.1255,85.0887,84.8096,84.7492,84.935,83.8512,82.6956,81.7404,81.0878
3,100,98.8332,100.486,97.2354,97.1356,97.9865,98.7593,98.2569,98.3838,97.7134,96.5883,97.7776,99.5165,102.717,101.803,102.098,103.752,103.655,104.013,103.319,103.983,101.261,99.9998,98.674,99.1463,98.7563,99.7551,100.005,99.2242,98.6007,101.147,98.5818,99.4111,99.7166,100.651,99.6484,99.8047,99.9048,99.7884,98.0441,97.0045,97.6658,97.8317,98.7582,98.229,99.7933,98.1503,101.253,100.724,100.949,101.626,101.513,100.783,99.5027,102.323,102.476,103.204,101.627,101.127,100.231,100.03,100.279,99.4236,99.5415,98.629,97.4521,98.6809,99.4188,99.9176,101.267,101.149,103.055,101.756,101.149,102.663,101.68,102.374,102.668,102.719,102.838,101.238,101.736,101.727,100.651,101.155,100.964,101.348,99.494,98.0537,97.963,98.6526,99.2707,99.8919,99.2564,96.9181,97.4958,97.4375,96.6463,98.364,98.0689,100.099,99.914,99.8228,98.8147,99.2044,98.784,97.6125,96.2034,95.9514,94.3098,94.377,96.4645,96.8943,96.94,97.1447,97.6911,93.3854,92.3602,92.9061,93.5725,93.1559,94.7025,95.0478,97.3493,99.0334,98.6301,100.047,99.0623,97.969,97.9291,98.1794,98.4976,99.6447,99.2506,100.471,98.2378,97.8771,97.0283,95.8307,97.0131,96.2863,95.3241,96.1415,95.6967,93.6735,92.6408,93.4852,94.0762,95.18,92.9336,93.8578,93.9519,94.3889,95.2626,94.673,97.0199,96.3026,95.3378,96.1135,97.5595,98.9815,99.8959,100.397,100.975,99.9993,101.113,98.2611,99.6222,101.357,101.996,101.463,100.469,99.6015,100.635,99.696,103.024,102.218,102.305,102.092,103.689,105.255,104.631,103.984,106.792,107.173,109.339,107.534,106.331,106.351,105.084,105.956,101.973,98.6366,98.4591,100.268,98.9892,97.3465,96.7895,99.9695,99.7131,99.7012,99.9083,99.1664,97.7259,97.6832,96.96,95.1691,97.1053,96.7178,96.6831,96.2629,96.5877,95.3622,96.6432,96.0311,94.7223,95.5127,95.1693,94.5456,95.6821,94.4881,93.157,92.9014,93.649,94.5669,94.5761,94.6451,94.3329,93.3072,91.7837,91.1123,91.5114,92.3205,92.6222,92.2965,91.2424,90.5331,90.4901,91.213,89.9939,91.4208,92.3201,93.2039,93.6195,92.9169,95.4444,92.2456,92.6749,91.6158,90.908,91.8592,92.6287,92.9551
4,100,99.6189,100.188,100.261,98.245,99.475,98.2856,97.9815,99.2742,99.3583,100.171,101.278,103.177,104.547,105.592,105.422,104.483,105.666,104.203,101.381,100.773,101.383,101.516,100.004,99.4927,99.6943,97.3748,97.3513,97.0202,96.5663,94.7948,94.7944,94.0093,93.7473,94.6556,92.658,91.7832,92.5322,93.616,93.755,93.3906,92.2888,93.3741,91.1168,92.5643,90.694,89.6755,89.2629,88.8825,89.6289,89.2453,88.5074,88.0975,87.7667,87.9643,87.5906,89.0834,89.5506,90.3061,91.7023,91.258,89.2603,88.6347,88.4385,87.6855,88.6387,88.8875,89.0022,91.497,90.1246,89.7572,88.7679,87.5383,88.0137,89.4506,90.1042,88.5375,87.4859,88.3935,90.1751,90.7549,89.8291,89.5542,90.1477,89.4051,88.8702,89.5051,89.8783,88.9126,90.1318,89.3598,87.7757,86.9834,87.3487,88.0013,87.7083,87.8765,88.5757,87.4901,87.7199,86.7276,85.5827,84.832,85.8776,86.4599,87.6448,87.7885,88.5906,90.391,90.6008,89.8437,87.7693,87.4642,88.2106,87.2465,86.3636,87.3537,88.3047,88.8913,88.7485,88.9855,88.6259,87.7142,87.0864,87.8199,87.2631,88.0004,87.8366,87.9674,89.5978,89.9913,88.6057,88.6329,89.9355,89.8512,88.6596,89.8951,89.5686,88.1167,88.6975,87.1458,89.6422,89.5295,88.7546,90.613,91.0025,90.9192,89.5639,90.0377,91.1322,92.0834,92.394,96.9879,95.4403,95.3259,96.7909,96.3459,97.8532,97.8314,97.6389,95.9799,96.3156,96.268,99.6589,99.2274,100.32,101.567,98.709,99.0138,98.7953,102.102,101.468,102.401,102.547,102.825,102.288,101.86,101.434,100.545,99.759,98.7285,97.8531,97.6413,98.7573,98.8572,98.911,100.162,98.9873,99.2817,101.895,101.947,101.105,101.187,100.039,100.4,98.0956,97.3989,95.7471,95.4716,95.7145,95.8807,99.5599,100.935,100.629,98.9059,98.1082,98.0861,101.642,102.574,103.125,104.948,104.652,104.759,107.06,106.794,107.366,108.408,105.807,107.087,109.968,107.962,109.239,108.707,112.332,111.589,111.918,110.386,113.239,115.53,116.68,118.776,119.041,119.636,119.325,122.017,120.986,120.697,120.379,122.471,123.742,123.53,122.973,122.477,121.613,122.319,122.044,122.581,120.227,118.963,120.597,119.873,118.372,120.297
5,100,99.9324,98.5044,98.8479,97.5428,98.0533,100.208,99.1903,99.0569,99.9934,102.453,100.078,101.508,100.687,99.7604,99.7158,99.6629,98.8779,99.0775,98.6151,99.6168,99.2705,101,101.721,101.753,101.384,101.126,100.386,101.578,103.113,105.102,106.512,104.589,104.759,101.925,102.688,103.205,101.022,100.698,100.374,100.103,100.21,99.4453,97.8335,99.162,100.949,102.966,103.67,103.106,101.185,101.119,99.8009,99.4965,100.28,100.229,99.6732,99.4785,100.199,100.368,97.9621,98.2041,99.59,97.8782,99.1974,97.5072,99.4815,100.055,101.33,100.76,98.2935,98.615,98.271,98.6415,100.182,99.8334,100.48,99.6576,97.959,99.8077,99.2566,98.6111,101.045,102.991,104.611,103.53,102.631,103.052,103.027,105.465,104.399,102.071,101.235,101.913,99.7311,99.3921,100.888,101.902,103.902,106.469,107.658,109.572,109.002,109.929,110.105,109.159,109.794,109.882,109.877,110.477,110.638,111.399,112.012,110.771,112.181,113.835,113.857,114.755,114.858,116.684,121.353,122.214,121.665,123.122,124.199,123.84,125.549,127.116,125.808,126.116,127.389,127.316,127.505,125.456,123.561,122.578,124.277,123.764,124.833,124.566,124.665,123.535,122.361,124.477,125.115,124.243,125.671,122.976,122.964,124.391,125.691,127.326,127.162,127.482,129.05,130.452,130.739,130.157,129.647,128.748,128.306,127.896,128.758,130.779,131.288,131.429,130.125,129.948,128.902,128.1,126.854,130.316,126.693,127.987,125.237,125.174,123.377,122.824,124.121,121.809,122.455,123.752,119.385,120.12,122.259,122.247,121.826,123.858,123.201,125.042,127.117,125.912,127.326,126.298,127.731,131.508,133.251,135.174,134.08,132.999,131.957,131.306,135.449,139.996,140.073,139.468,142.341,138.663,136.815,138.545,139.676,140.097,136.852,139.295,139.858,139.94,142.893,142.687,143.222,140.976,139.568,141.382,142.833,141.623,143.62,142.695,142.39,143.157,143.491,144.345,143.22,145.044,146.878,148.477,148.318,149.933,146.895,148.627,149.356,148.756,151.984,148.835,147.409,148.375,149.385,148.546,149.282,148.67,146.59,143.58,143.366,144.256,143.902,147.193
6,100,101.18,102.054,101.312,103.258,104.416,103.207,100.789,102.231,103.597,102.433,103.05,102.74,104.021,104.274,101.738,104.891,105.523,103.961,105.323,106.289,105.796,105.536,105.658,106.066,105.733,102.858,102.702,104.804,107.327,109.345,109.871,109.561,109.302,108.388,109.274,105.952,105.75,106.838,106.154,107.092,107.889,106.948,105.753,103.978,103.684,104.242,105.275,107.086,107.169,106.704,107.144,107.021,104.614,104.486,104.125,105.315,105.33,105.178,106.098,106.533,107.886,106.522,107.35,106.279,108.201,107.696,107.864,108.847,107.933,108.723,108.588,107.954,106.235,107.097,109.162,109.892,110.414,109.229,109.742,110.204,111.377,112.005,113.45,114.746,115.823,115.532,115.185,113.172,112.516,112.349,112.645,110.68,111.246,112.441,112.978,111.697,112.03,111.14,112.064,110.003,111.062,112.984,113.242,112.898,111.273,112.329,114.143,112.421,114.018,113.709,111.175,109.325,108.846,108.157,105.664,104.317,104.765,103.834,105.293,103.328,103.459,104.305,103.276,103.948,105.172,106.325,106.213,108.004,108.605,109.287,110.325,109.042,109.126,109.568,108.738,106.869,107.029,106.187,106.487,107.476,105.195,105.022,107.557,106.701,109.022,109.382,110.185,109.517,107.134,107.174,106.114,105.761,105.553,107.087,105.737,104.37,103.624,102.992,101.49,102.686,101.655,102.104,101.604,101.94,101.877,100.592,101.247,103.566,105.364,104.386,105.342,106.747,109.616,110.813,113.719,113.906,114.21,115.771,117.547,116.945,117.422,120.007,120.111,121.439,120.092,118.428,117.616,117.972,115.469,119.686,119.704,118.757,120.236,118.728,117.837,117.754,117.761,117.398,118.052,119.049,119.331,119.167,119.078,120.377,120.048,121.406,123.877,123.275,124.059,123.494,121.091,117.863,118.332,117.261,117.005,117.902,116.41,117.017,115.43,114.707,113.988,114.388,112.439,114.524,112.606,115.58,118.722,119.335,117.535,117.036,116.221,117.527,117.537,116.068,115.225,116.574,117.901,118.671,116.84,116.056,116.918,116.377,115.033,114.031,110.991,109.541,109.496,105.762,104.468,104.8,106.012,105.032
7,100,101.895,99.3617,99.5311,97.5914,96.005,97.0695,95.757,94.8891,94.9409,95.6087,96.2539,97.9795,94.5408,94.7626,92.9423,92.7125,91.3686,92.6022,92.6799,92.7272,94.3308,94.4008,94.6815,94.8734,94.0486,94.938,95.3102,95.5823,94.5568,95.14,95.2742,96.0807,94.9804,94.6518,94.0988,94.6301,96.2786,95.5871,96.7291,97.413,97.3694,96.9417,95.082,93.6825,91.905,91.5562,93.106,92.4193,91.4493,91.5853,90.4817,90.361,90.3186,91.3174,91.9941,91.6307,89.4811,88.9823,90.0731,89.7901,89.8009,89.4821,86.956,85.1496,84.419,84.8011,84.408,83.7892,84.0101,85.3581,85.4419,87.0864,89.3022,90.121,90.6371,90.6088,90.4234,91.1507,91.3287,89.0133,88.412,90.0059,89.2906,88.3536,86.4498,83.6503,82.3174,83.8089,83.4917,83.1427,82.8158,82.7472,82.9052,83.5348,81.3213,82.6705,82.0168,81.5286,81.4356,80.9537,80.5507,81.5417,81.3611,80.9986,81.3724,80.8142,79.4401,80.9882,81.3414,80.8613,81.6927,81.4967,82.2173,82.9738,84.9768,86.7156,87.701,85.8973,86.3821,86.9818,87.7895,86.796,88.1742,87.7403,88.4193,89.5152,89.7217,86.4675,85.178,84.8554,85.6852,85.1024,86.1063,84.257,85.2758,85.8424,87.2617,85.431,85.1133,84.9074,84.7893,85.2602,83.3271,83.2745,81.8817,81.5097,83.4752,84.2942,84.7631,84.023,85.1581,86.5631,87.7312,86.362,84.1153,82.8439,84.2647,82.6558,83.2837,83.3191,84.1721,84.2745,84.8286,85.4777,83.6691,84.8986,85.858,85.8732,86.3405,86.282,85.7286,87.7923,86.1364,86.1474,87.267,87.3351,87.9529,88.6874,87.5922,87.9147,85.9076,86.4132,85.5247,83.7136,83.6718,83.4552,81.3913,82.4523,79.9471,79.2851,80.9935,82.3537,82.2716,81.924,81.1441,81.5294,82.1005,81.3163,79.3793,78.8951,79.2912,78.8158,78.3746,77.6404,76.9989,75.9379,75.3613,74.9232,74.3203,75.3655,76.5326,76.6403,75.5946,76.3341,75.6057,73.8639,72.9655,72.6893,73.169,74.1595,73.0939,72.4183,73.2987,74.3656,72.2392,70.9102,71.1311,72.1817,71.7132,71.2835,72.1919,71.7517,71.0334,70.7703,70.1477,69.9397,70.5568,70.898,70.404,72.1325,72.3085,73.5452,73.9675,74.7869,74.44,72.6722,72.6438,71.8957,72.3379,73.2082,71.6309,72.0712
8,100,99.2228,99.7504,100.564,102.922,102.184,101.974,102.549,101.18,99.3066,99.8596,99.1338,100.613,100.87,100.685,100.296,99.7071,99.3105,98.6634,98.5561,97.3828,95.9327,94.9571,94.7351,95.1963,97.0812,96.6967,96.3171,96.0787,96.4277,97.0934,98.0264,97.8152,96.9349,98.4957,99.1671,97.8588,97.6772,99.0613,99.2149,98.568,98.4084,97.9714,95.8969,98.4009,100.718,99.074,98.6042,100.503,101.616,103.599,104.349,106.952,108.449,107.704,106.947,107.385,107.316,106.721,106.772,108.89,109.281,111.708,116.008,116.298,118.643,117.941,117.917,119.423,120.538,122.555,121.377,121.22,118.224,116.016,114.852,112.702,112.166,111.172,111.4,112.208,112.449,112.499,113.73,115.059,114.903,118.449,115.269,116.654,116.54,119.062,118.152,117.29,116.491,117.85,119.021,118.371,121.141,122.349,125.273,125.203,127.286,124.84,126.974,127.057,128.941,130.653,134.419,134.44,135.809,135.603,134.503,134.233,133.828,133.792,134.104,136.351,137.184,140.382,139.464,139.171,139.828,136.401,136.16,136.562,135.444,135.741,138.215,138.008,138.571,138.823,138.336,136.892,139.429,139.066,137.539,136.669,132.209,134.439,132.392,131.358,132.069,131.53,134.38,137.916,136.916,137.847,132.779,135.007,133.689,133.629,131.357,133.024,136.601,136.264,137.239,138.624,138.325,135.806,136.754,134.992,135.377,133.995,131.242,134.137,135.167,133.148,132.762,134.721,136.79,133.206,131.68,130.596,131.513,130.697,132.296,132.852,132.994,133.304,130.582,129.83,131.182,129.6,129.621,129.62,129.493,129.945,128.288,127.847,127.949,127.091,125.662,125.662,124.679,126.534,126.191,124.839,125.354,124.854,125.351,125.837,123.926,126.131,127.904,127.093,126.432,124.647,124.566,124.003,124.306,123.357,124.673,121.477,121.045,123.186,121.746,122.553,120.542,120.616,119.576,118.247,119.566,119.496,117.067,114.425,114.492,115.68,116.825,116.601,116.047,114.643,114.257,112.502,114.024,115.081,115.461,113.446,115.33,115.537,113.848,112.316,109.37,108,107.036,107.681,108.909,107.403,105.389,104.611,101.964,101.027,98.5868,98.4423
9,100,100.807,101.373,101.565,99.4244,101.754,101.365,102.384,102.775,102.952,100.552,101.048,100.078,100.502,100.466,101.595,101.363,102.147,102.334,104.611,103.351,103.478,104.286,102.877,105.319,103.653,103.548,103.077,104.149,105.794,107.032,108.112,108.71,107.925,108.359,107.848,107.969,107.044,107.876,108.746,108.355,106.554,107.83,108.11,107.548,105.2,104.982,104.65,105.985,106.753,107.058,104.379,104.232,106.612,107.205,103.802,103.252,100.91,103.279,103.68,104.585,106.993,107.992,108.923,109.191,109.691,109.333,109.986,108.97,110.08,109.531,110.985,110.331,109.181,108.907,108.966,107.204,104.76,102.461,100.545,103.593,104.1,103.699,103.544,103.81,102.61,101.575,100.603,102.477,101.253,101.028,98.2913,100.551,101.134,101.433,101.43,98.9275,99.7925,101.832,103.431,104.378,103.914,101.506,102.796,103.936,104.851,102.677,102.905,101.875,101.921,101.829,105.413,103.531,104.976,105.621,106.334,106.107,107.357,108.709,108.184,106.538,108.641,109.274,110.454,112.463,111.5,110.347,109.031,109.454,105.728,105.907,105.077,106.572,107.267,107.933,106.891,108.96,107.916,106.621,107.391,105.787,103.654,104.779,103.941,101.718,100.495,100.59,100.981,99.108,96.5212,96.1618,94.9518,96.5885,94.2143,96.3235,94.6863,93.6375,92.979,93.6099,92.4779,92.979,91.954,93.3345,91.9506,93.3349,92.0888,92.3227,92.7951,92.8156,93.0962,92.6137,92.8159,92.2603,93.3204,94.1566,92.3307,90.9089,91.5286,91.8851,92.2246,93.3899,95.3087,95.5463,96.6019,97.8026,96.9517,97.1706,97.2166,98.6542,99.1422,97.9133,98.9342,96.5857,96.4798,97.0495,98.0476,97.0488,98.7491,99.9259,101.299,101.983,99.888,99.9316,101.986,101.989,102.562,102.689,102.067,103.599,104.499,103.28,103.719,101.941,100.656,99.9282,98.9928,99.0692,97.5922,98.924,98.9357,99.3628,99.3746,100.178,100.301,102.074,99.2217,97.187,97.2437,97.6951,97.8829,96.709,96.3395,97.7245,96.9866,97.6334,98.4116,98.4947,100.792,100.402,99.1471,99.3257,103.28,101.784,101.659,103.171,105.25,105.476,105.715,107.908,107.938,107.294,108.415,109.697
